date,t_2m,absolute_humidity_2m,dew_point_2m,since,city_id
2022-09-16 09:00:00.000 +0300,10.9,7.4,6.6,2022-09-15 19:34:46.524 +0300,8
2022-09-16 10:00:00.000 +0300,12.8,7.4,6.6,2022-09-15 19:34:46.524 +0300,8
2022-09-16 11:00:00.000 +0300,14.1,7.4,6.6,2022-09-15 19:34:46.524 +0300,8
2022-09-16 12:00:00.000 +0300,15.3,7.3,6.5,2022-09-15 19:34:46.524 +0300,8
2022-09-16 13:00:00.000 +0300,16.2,7.1,6.3,2022-09-15 19:34:46.524 +0300,8
2022-09-16 14:00:00.000 +0300,16.8,7,5.9,2022-09-15 19:34:46.524 +0300,8
2022-09-16 15:00:00.000 +0300,17.6,6.8,5.6,2022-09-15 19:34:46.524 +0300,8
2022-09-16 16:00:00.000 +0300,18.1,6.8,5.7,2022-09-15 19:34:46.524 +0300,8
2022-09-16 17:00:00.000 +0300,18.2,6.8,5.7,2022-09-15 19:34:46.524 +0300,8
2022-09-16 18:00:00.000 +0300,17.6,6.9,5.8,2022-09-15 19:34:46.524 +0300,8
2022-09-16 19:00:00.000 +0300,16.4,7.2,6.3,2022-09-15 19:34:46.524 +0300,8
2022-09-16 20:00:00.000 +0300,14.7,7.4,6.8,2022-09-15 19:34:46.524 +0300,8
2022-09-16 21:00:00.000 +0300,13.2,7.2,6.3,2022-09-15 19:34:46.524 +0300,8
2022-09-16 22:00:00.000 +0300,12.3,7,5.8,2022-09-15 19:34:46.524 +0300,8
2022-09-16 23:00:00.000 +0300,12.1,6.6,4.9,2022-09-15 19:34:46.524 +0300,8
2022-09-17 00:00:00.000 +0300,12.1,6.3,4.4,2022-09-15 19:34:46.524 +0300,8
2022-09-17 01:00:00.000 +0300,11.1,6.3,4.3,2022-09-15 19:34:46.524 +0300,8
2022-09-17 02:00:00.000 +0300,10.2,6.3,4.2,2022-09-15 19:34:46.524 +0300,8
2022-09-17 03:00:00.000 +0300,9.5,6.3,4.1,2022-09-15 19:34:46.524 +0300,8
2022-09-17 04:00:00.000 +0300,9.2,6.3,4.1,2022-09-15 19:34:46.524 +0300,8
2022-09-17 05:00:00.000 +0300,8.8,6.3,4.1,2022-09-15 19:34:46.524 +0300,8
2022-09-17 06:00:00.000 +0300,8.8,6.3,4,2022-09-15 19:34:46.524 +0300,8
2022-09-17 07:00:00.000 +0300,8.9,6.2,3.9,2022-09-15 19:34:46.524 +0300,8
2022-09-17 08:00:00.000 +0300,9.3,6.2,4,2022-09-15 19:34:46.524 +0300,8
2022-09-17 09:00:00.000 +0300,10,6.5,4.7,2022-09-15 19:34:46.524 +0300,8
2022-09-17 10:00:00.000 +0300,11.4,6.5,4.7,2022-09-15 19:34:46.524 +0300,8
2022-09-17 11:00:00.000 +0300,12.9,6.5,4.8,2022-09-15 19:34:46.524 +0300,8
2022-09-17 12:00:00.000 +0300,14.3,6.5,4.8,2022-09-15 19:34:46.524 +0300,8
2022-09-17 13:00:00.000 +0300,15.2,6.4,4.7,2022-09-15 19:34:46.524 +0300,8
2022-09-17 14:00:00.000 +0300,16,6.3,4.5,2022-09-15 19:34:46.524 +0300,8
2022-09-17 15:00:00.000 +0300,16.8,6.3,4.4,2022-09-15 19:34:46.524 +0300,8
2022-09-17 16:00:00.000 +0300,16.1,6.3,4.5,2022-09-15 19:34:46.524 +0300,8
2022-09-17 17:00:00.000 +0300,15.4,6.4,4.6,2022-09-15 19:34:46.524 +0300,8
2022-09-17 18:00:00.000 +0300,14.7,6.5,4.8,2022-09-15 19:34:46.524 +0300,8
2022-09-17 19:00:00.000 +0300,13.7,6.6,5.1,2022-09-15 19:34:46.524 +0300,8
2022-09-17 20:00:00.000 +0300,12.6,6.8,5.4,2022-09-15 19:34:46.524 +0300,8
2022-09-17 21:00:00.000 +0300,11.4,7,5.7,2022-09-15 19:34:46.524 +0300,8
2022-09-17 22:00:00.000 +0300,11,7,5.8,2022-09-15 19:34:46.524 +0300,8
2022-09-17 23:00:00.000 +0300,10.9,7.1,5.9,2022-09-15 19:34:46.524 +0300,8
2022-09-18 00:00:00.000 +0300,10.8,7.1,6,2022-09-15 19:34:46.524 +0300,8
2022-09-18 01:00:00.000 +0300,10.8,6.9,5.6,2022-09-15 19:34:46.524 +0300,8
2022-09-18 02:00:00.000 +0300,10.9,6.8,5.2,2022-09-15 19:34:46.524 +0300,8
2022-09-18 03:00:00.000 +0300,10.9,6.6,4.8,2022-09-15 19:34:46.524 +0300,8
2022-09-18 04:00:00.000 +0300,10.8,6.4,4.5,2022-09-15 19:34:46.524 +0300,8
2022-09-18 05:00:00.000 +0300,10.7,6.2,4.1,2022-09-15 19:34:46.524 +0300,8
2022-09-18 06:00:00.000 +0300,10.6,6.1,3.7,2022-09-15 19:34:46.524 +0300,8
2022-09-18 07:00:00.000 +0300,10,6.1,3.6,2022-09-15 19:34:46.524 +0300,8
2022-09-18 08:00:00.000 +0300,9.7,6,3.5,2022-09-15 19:34:46.524 +0300,8
2022-09-18 09:00:00.000 +0300,9.4,6,3.4,2022-09-15 19:34:46.524 +0300,8
2022-09-18 10:00:00.000 +0300,10.8,6,3.4,2022-09-15 19:34:46.524 +0300,8
2022-09-18 11:00:00.000 +0300,12.3,5.9,3.4,2022-09-15 19:34:46.524 +0300,8
2022-09-18 12:00:00.000 +0300,13.7,5.9,3.3,2022-09-15 19:34:46.524 +0300,8
2022-09-18 13:00:00.000 +0300,14.7,5.8,3.2,2022-09-15 19:34:46.524 +0300,8
2022-09-18 14:00:00.000 +0300,15.6,5.7,3,2022-09-15 19:34:46.524 +0300,8
2022-09-18 15:00:00.000 +0300,16.4,5.6,2.9,2022-09-15 19:34:46.524 +0300,8
2022-09-18 16:00:00.000 +0300,16.3,5.7,3.1,2022-09-15 19:34:46.524 +0300,8
2022-09-18 17:00:00.000 +0300,16.2,5.8,3.3,2022-09-15 19:34:46.524 +0300,8
2022-09-18 18:00:00.000 +0300,16,5.9,3.4,2022-09-15 19:34:46.524 +0300,8
2022-09-18 19:00:00.000 +0300,14.5,6.4,4.7,2022-09-15 19:34:46.524 +0300,8
2022-09-18 20:00:00.000 +0300,12.9,7,5.9,2022-09-15 19:34:46.524 +0300,8
2022-09-18 21:00:00.000 +0300,11.1,7.6,7,2022-09-15 19:34:46.524 +0300,8
2022-09-18 22:00:00.000 +0300,10.5,7.4,6.6,2022-09-15 19:34:46.524 +0300,8
2022-09-18 23:00:00.000 +0300,10.1,7.3,6.2,2022-09-15 19:34:46.524 +0300,8
2022-09-19 00:00:00.000 +0300,9.8,7.1,5.9,2022-09-15 19:34:46.524 +0300,8
2022-09-19 01:00:00.000 +0300,9.4,7,5.7,2022-09-15 19:34:46.524 +0300,8
2022-09-19 02:00:00.000 +0300,9.1,6.9,5.5,2022-09-15 19:34:46.524 +0300,8
2022-09-19 03:00:00.000 +0300,8.7,6.8,5.2,2022-09-15 19:34:46.524 +0300,8
2022-09-19 04:00:00.000 +0300,8.7,6.7,4.9,2022-09-15 19:34:46.524 +0300,8
2022-09-19 05:00:00.000 +0300,8.7,6.5,4.5,2022-09-15 19:34:46.524 +0300,8
2022-09-19 06:00:00.000 +0300,8.7,6.3,4.2,2022-09-15 19:34:46.524 +0300,8
2022-09-19 07:00:00.000 +0300,9.1,6.3,4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 08:00:00.000 +0300,9.7,6.2,3.9,2022-09-15 19:34:46.524 +0300,8
2022-09-19 09:00:00.000 +0300,10.1,6.1,3.8,2022-09-15 19:34:46.524 +0300,8
2022-09-19 10:00:00.000 +0300,11,6,3.6,2022-09-15 19:34:46.524 +0300,8
2022-09-19 11:00:00.000 +0300,11.8,6,3.5,2022-09-15 19:34:46.524 +0300,8
2022-09-19 12:00:00.000 +0300,12.7,5.9,3.4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 13:00:00.000 +0300,12.8,6,3.6,2022-09-15 19:34:46.524 +0300,8
2022-09-19 14:00:00.000 +0300,13,6.1,3.9,2022-09-15 19:34:46.524 +0300,8
2022-09-19 15:00:00.000 +0300,13.1,6.3,4.2,2022-09-15 19:34:46.524 +0300,8
2022-09-19 16:00:00.000 +0300,13.5,6.3,4.3,2022-09-15 19:34:46.524 +0300,8
2022-09-19 17:00:00.000 +0300,14,6.3,4.3,2022-09-15 19:34:46.524 +0300,8
2022-09-19 18:00:00.000 +0300,14.3,6.3,4.4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 19:00:00.000 +0300,13.5,6.3,4.4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 20:00:00.000 +0300,12.6,6.4,4.4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 21:00:00.000 +0300,11.6,6.4,4.4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 22:00:00.000 +0300,10.6,6.2,4,2022-09-15 19:34:46.524 +0300,8
2022-09-19 23:00:00.000 +0300,9.9,6,3.6,2022-09-15 19:34:46.524 +0300,8
2022-09-20 00:00:00.000 +0300,9.2,5.9,3.2,2022-09-15 19:34:46.524 +0300,8
2022-09-20 01:00:00.000 +0300,8.8,5.7,2.7,2022-09-15 19:34:46.524 +0300,8
2022-09-20 02:00:00.000 +0300,8.3,5.6,2.3,2022-09-15 19:34:46.524 +0300,8
2022-09-20 03:00:00.000 +0300,7.9,5.4,1.9,2022-09-15 19:34:46.524 +0300,8
2022-09-20 04:00:00.000 +0300,7.6,5.5,2.1,2022-09-15 19:34:46.524 +0300,8
2022-09-20 05:00:00.000 +0300,7.3,5.6,2.3,2022-09-15 19:34:46.524 +0300,8
2022-09-20 06:00:00.000 +0300,7,5.6,2.5,2022-09-15 19:34:46.524 +0300,8
2022-09-20 07:00:00.000 +0300,7.4,5.8,2.9,2022-09-15 19:34:46.524 +0300,8
2022-09-20 08:00:00.000 +0300,8.1,6,3.4,2022-09-15 19:34:46.524 +0300,8
2022-09-20 09:00:00.000 +0300,8.5,6.2,3.9,2022-09-15 19:34:46.524 +0300,8
2022-09-20 10:00:00.000 +0300,10.5,6.4,4.3,2022-09-15 19:34:46.524 +0300,8
2022-09-20 11:00:00.000 +0300,12.5,6.5,4.8,2022-09-15 19:34:46.524 +0300,8
2022-09-20 12:00:00.000 +0300,14.4,6.7,5.2,2022-09-15 19:34:46.524 +0300,8
2022-09-20 13:00:00.000 +0300,15,6.5,4.9,2022-09-15 19:34:46.524 +0300,8
2022-09-20 14:00:00.000 +0300,15.4,6.4,4.6,2022-09-15 19:34:46.524 +0300,8
2022-09-20 15:00:00.000 +0300,15.9,6.2,4.3,2022-09-15 19:34:46.524 +0300,8
2022-09-20 16:00:00.000 +0300,15.9,6.3,4.5,2022-09-15 19:34:46.524 +0300,8
2022-09-20 17:00:00.000 +0300,15.9,6.4,4.7,2022-09-15 19:34:46.524 +0300,8
2022-09-20 18:00:00.000 +0300,15.9,6.5,5,2022-09-15 19:34:46.524 +0300,8
2022-09-20 19:00:00.000 +0300,14.5,6.9,5.6,2022-09-15 19:34:46.524 +0300,8
2022-09-20 20:00:00.000 +0300,13.1,7.2,6.3,2022-09-15 19:34:46.524 +0300,8
2022-09-20 21:00:00.000 +0300,11.4,7.6,6.9,2022-09-15 19:34:46.524 +0300,8
2022-09-20 22:00:00.000 +0300,10.3,7.4,6.4,2022-09-15 19:34:46.524 +0300,8
2022-09-20 23:00:00.000 +0300,9.4,7.2,6,2022-09-15 19:34:46.524 +0300,8
2022-09-21 00:00:00.000 +0300,8.5,7,5.6,2022-09-15 19:34:46.524 +0300,8
2022-09-21 01:00:00.000 +0300,8.2,6.9,5.4,2022-09-15 19:34:46.524 +0300,8
2022-09-21 02:00:00.000 +0300,7.9,6.9,5.3,2022-09-15 19:34:46.524 +0300,8
2022-09-21 03:00:00.000 +0300,7.6,6.8,5.1,2022-09-15 19:34:46.524 +0300,8
2022-09-21 04:00:00.000 +0300,7.4,6.8,5.2,2022-09-15 19:34:46.524 +0300,8
2022-09-21 05:00:00.000 +0300,7.2,6.9,5.2,2022-09-15 19:34:46.524 +0300,8
2022-09-21 06:00:00.000 +0300,7,6.9,5.3,2022-09-15 19:34:46.524 +0300,8
2022-09-21 07:00:00.000 +0300,6.9,6.9,5.3,2022-09-15 19:34:46.524 +0300,8
2022-09-21 08:00:00.000 +0300,7.2,6.9,5.4,2022-09-15 19:34:46.524 +0300,8
2022-09-21 09:00:00.000 +0300,7.3,7,5.4,2022-09-15 19:34:46.524 +0300,8
2022-09-21 10:00:00.000 +0300,8.9,7,5.7,2022-09-15 19:34:46.524 +0300,8
2022-09-21 11:00:00.000 +0300,10.5,7.1,5.9,2022-09-15 19:34:46.524 +0300,8
2022-09-21 12:00:00.000 +0300,12.1,7.1,6.1,2022-09-15 19:34:46.524 +0300,8
2022-09-21 13:00:00.000 +0300,13.5,7.2,6.2,2022-09-15 19:34:46.524 +0300,8
2022-09-21 14:00:00.000 +0300,15,7.2,6.4,2022-09-15 19:34:46.524 +0300,8
2022-09-21 15:00:00.000 +0300,16.3,7.3,6.6,2022-09-15 19:34:46.524 +0300,8
2022-09-21 16:00:00.000 +0300,15.7,7.4,6.8,2022-09-15 19:34:46.524 +0300,8
2022-09-21 17:00:00.000 +0300,15.1,7.5,6.9,2022-09-15 19:34:46.524 +0300,8
2022-09-21 18:00:00.000 +0300,14.4,7.6,7.1,2022-09-15 19:34:46.524 +0300,8
2022-09-21 19:00:00.000 +0300,13.7,7.7,7.2,2022-09-15 19:34:46.524 +0300,8
2022-09-21 20:00:00.000 +0300,13,7.8,7.4,2022-09-15 19:34:46.524 +0300,8
2022-09-21 21:00:00.000 +0300,12.1,7.9,7.5,2022-09-15 19:34:46.524 +0300,8
2022-09-21 22:00:00.000 +0300,11.2,7.9,7.5,2022-09-15 19:34:46.524 +0300,8
2022-09-21 23:00:00.000 +0300,10.6,7.9,7.4,2022-09-15 19:34:46.524 +0300,8
2022-09-22 00:00:00.000 +0300,9.9,7.8,7.3,2022-09-15 19:34:46.524 +0300,8
2022-09-22 01:00:00.000 +0300,9.3,7.8,7.2,2022-09-15 19:34:46.524 +0300,8
2022-09-22 02:00:00.000 +0300,8.7,7.8,7.1,2022-09-15 19:34:46.524 +0300,8
2022-09-15 03:00:00.000 +0300,22.1,13.7,16.5,2022-09-15 20:33:52.993 +0300,0
2022-09-15 04:00:00.000 +0300,22.7,12.9,15.5,2022-09-15 20:33:52.993 +0300,0
2022-09-15 05:00:00.000 +0300,22.8,12.7,15.3,2022-09-15 20:33:52.993 +0300,0
2022-09-15 06:00:00.000 +0300,20.9,15.1,17.9,2022-09-15 20:33:52.993 +0300,0
2022-09-15 07:00:00.000 +0300,20.3,15,17.8,2022-09-15 20:33:52.993 +0300,0
2022-09-15 08:00:00.000 +0300,20,15,17.7,2022-09-15 20:33:52.993 +0300,0
2022-09-15 09:00:00.000 +0300,20.9,14.7,17.5,2022-09-15 20:33:52.993 +0300,0
2022-09-15 10:00:00.000 +0300,22.9,16.4,19.3,2022-09-15 20:33:52.993 +0300,0
2022-09-15 11:00:00.000 +0300,23,16.5,19.4,2022-09-15 20:33:52.993 +0300,0
2022-09-15 12:00:00.000 +0300,26.2,17.8,20.8,2022-09-15 20:33:52.993 +0300,0
2022-09-15 13:00:00.000 +0300,28.7,16.9,20.1,2022-09-15 20:33:52.993 +0300,0
2022-09-15 14:00:00.000 +0300,29,17.2,20.4,2022-09-15 20:33:52.993 +0300,0
2022-09-15 15:00:00.000 +0300,27.9,17.9,21,2022-09-15 20:33:52.993 +0300,0
2022-09-15 16:00:00.000 +0300,28.3,17.8,20.9,2022-09-15 20:33:52.993 +0300,0
2022-09-15 17:00:00.000 +0300,27.6,17.2,20.4,2022-09-15 20:33:52.993 +0300,0
2022-09-15 18:00:00.000 +0300,26.8,18,21,2022-09-15 20:33:52.993 +0300,0
2022-09-15 19:00:00.000 +0300,25.6,18.9,21.7,2022-09-15 20:33:52.993 +0300,0
2022-09-15 20:00:00.000 +0300,23.2,19.2,21.9,2022-09-15 20:33:52.993 +0300,0
2022-09-15 21:00:00.000 +0300,22.1,19.1,21.7,2022-09-15 20:33:52.993 +0300,0
2022-09-15 22:00:00.000 +0300,20.9,17.8,20.5,2022-09-15 20:33:52.993 +0300,0
2022-09-15 23:00:00.000 +0300,20.8,17.6,20.3,2022-09-15 20:33:52.993 +0300,0
2022-09-16 00:00:00.000 +0300,21,18,20.7,2022-09-15 20:33:52.993 +0300,0
2022-09-16 01:00:00.000 +0300,20.6,17.3,20.1,2022-09-15 20:33:52.993 +0300,0
2022-09-16 02:00:00.000 +0300,19.8,16.5,19.2,2022-09-15 20:33:52.993 +0300,0
2022-09-16 03:00:00.000 +0300,20.6,16.1,18.9,2022-09-15 20:33:52.993 +0300,0
2022-09-16 04:00:00.000 +0300,21.1,15.9,18.7,2022-09-15 20:33:52.993 +0300,0
2022-09-16 05:00:00.000 +0300,20.8,16,18.8,2022-09-15 20:33:52.993 +0300,0
2022-09-16 06:00:00.000 +0300,20.7,16.1,18.9,2022-09-15 20:33:52.993 +0300,0
2022-09-16 07:00:00.000 +0300,19.9,16.2,18.9,2022-09-15 20:33:52.993 +0300,0
2022-09-16 08:00:00.000 +0300,19.8,16,18.7,2022-09-15 20:33:52.993 +0300,0
2022-09-16 09:00:00.000 +0300,21.6,16.6,19.4,2022-09-15 20:33:52.993 +0300,0
2022-09-16 10:00:00.000 +0300,23.6,17.3,20.2,2022-09-15 20:33:52.993 +0300,0
2022-09-16 11:00:00.000 +0300,25.2,17.3,20.3,2022-09-15 20:33:52.993 +0300,0
2022-09-16 12:00:00.000 +0300,26.4,17.1,20.1,2022-09-15 20:33:52.993 +0300,0
2022-09-16 13:00:00.000 +0300,27.4,16.6,19.7,2022-09-15 20:33:52.993 +0300,0
2022-09-16 14:00:00.000 +0300,28.1,15.7,18.9,2022-09-15 20:33:52.993 +0300,0
2022-09-16 15:00:00.000 +0300,27.8,15.6,18.8,2022-09-15 20:33:52.993 +0300,0
2022-09-16 16:00:00.000 +0300,27.4,15.9,19,2022-09-15 20:33:52.993 +0300,0
2022-09-16 17:00:00.000 +0300,26.9,16.4,19.5,2022-09-15 20:33:52.993 +0300,0
2022-09-16 18:00:00.000 +0300,26.3,16.5,19.6,2022-09-15 20:33:52.993 +0300,0
2022-09-16 19:00:00.000 +0300,25.5,16.2,19.3,2022-09-15 20:33:52.993 +0300,0
2022-09-16 20:00:00.000 +0300,24.1,16.3,19.3,2022-09-15 20:33:52.993 +0300,0
2022-09-16 21:00:00.000 +0300,22.8,16.4,19.3,2022-09-15 20:33:52.993 +0300,0
2022-09-16 22:00:00.000 +0300,22.3,16.3,19.2,2022-09-15 20:33:52.993 +0300,0
2022-09-16 23:00:00.000 +0300,22.2,16.8,19.7,2022-09-15 20:33:52.993 +0300,0
2022-09-17 00:00:00.000 +0300,22.1,16.9,19.8,2022-09-15 20:33:52.993 +0300,0
2022-09-17 01:00:00.000 +0300,21.5,16.5,19.4,2022-09-15 20:33:52.993 +0300,0
2022-09-17 02:00:00.000 +0300,21.2,16.6,19.4,2022-09-15 20:33:52.993 +0300,0
2022-09-17 03:00:00.000 +0300,21,16.2,19,2022-09-15 20:33:52.993 +0300,0
2022-09-17 04:00:00.000 +0300,21.1,16,18.8,2022-09-15 20:33:52.993 +0300,0
2022-09-17 05:00:00.000 +0300,21,16.1,18.9,2022-09-15 20:33:52.993 +0300,0
2022-09-17 06:00:00.000 +0300,21,15.6,18.4,2022-09-15 20:33:52.993 +0300,0
2022-09-17 07:00:00.000 +0300,21.3,14.9,17.7,2022-09-15 20:33:52.993 +0300,0
2022-09-17 08:00:00.000 +0300,22.2,15.2,18,2022-09-15 20:33:52.993 +0300,0
2022-09-17 09:00:00.000 +0300,22.9,14.8,17.7,2022-09-15 20:33:52.993 +0300,0
2022-09-17 10:00:00.000 +0300,23.8,14.4,17.3,2022-09-15 20:33:52.993 +0300,0
2022-09-17 11:00:00.000 +0300,24.6,14,16.8,2022-09-15 20:33:52.993 +0300,0
2022-09-17 12:00:00.000 +0300,25.5,13.5,16.4,2022-09-15 20:33:52.993 +0300,0
2022-09-17 13:00:00.000 +0300,25.7,13.4,16.2,2022-09-15 20:33:52.993 +0300,0
2022-09-17 14:00:00.000 +0300,25.9,13.2,16.1,2022-09-15 20:33:52.993 +0300,0
2022-09-17 15:00:00.000 +0300,25.9,13.1,15.9,2022-09-15 20:33:52.993 +0300,0
2022-09-17 16:00:00.000 +0300,24,11.9,14.4,2022-09-15 20:33:52.993 +0300,0
2022-09-17 17:00:00.000 +0300,22.1,10.9,12.9,2022-09-15 20:33:52.993 +0300,0
2022-09-17 18:00:00.000 +0300,20,9.9,11.3,2022-09-15 20:33:52.993 +0300,0
2022-09-17 19:00:00.000 +0300,18.6,9.5,10.5,2022-09-15 20:33:52.993 +0300,0
2022-09-17 20:00:00.000 +0300,17.1,9,9.7,2022-09-15 20:33:52.993 +0300,0
2022-09-17 21:00:00.000 +0300,15.3,8.6,8.9,2022-09-15 20:33:52.993 +0300,0
2022-09-17 22:00:00.000 +0300,14.7,8.3,8.5,2022-09-15 20:33:52.993 +0300,0
2022-09-17 23:00:00.000 +0300,14.1,8.1,8,2022-09-15 20:33:52.993 +0300,0
2022-09-18 00:00:00.000 +0300,13.6,7.8,7.5,2022-09-15 20:33:52.993 +0300,0
2022-09-18 01:00:00.000 +0300,13.1,7.9,7.6,2022-09-15 20:33:52.993 +0300,0
2022-09-18 02:00:00.000 +0300,12.6,8,7.7,2022-09-15 20:33:52.993 +0300,0
2022-09-18 03:00:00.000 +0300,12.2,8.1,7.9,2022-09-15 20:33:52.993 +0300,0
2022-09-18 04:00:00.000 +0300,11.7,8.1,7.8,2022-09-15 20:33:52.993 +0300,0
2022-09-18 05:00:00.000 +0300,11.3,8,7.7,2022-09-15 20:33:52.993 +0300,0
2022-09-18 06:00:00.000 +0300,10.9,8,7.7,2022-09-15 20:33:52.993 +0300,0
2022-09-18 07:00:00.000 +0300,11,8,7.7,2022-09-15 20:33:52.993 +0300,0
2022-09-18 08:00:00.000 +0300,11.7,8,7.7,2022-09-15 20:33:52.993 +0300,0
2022-09-18 09:00:00.000 +0300,12.2,8,7.7,2022-09-15 20:33:52.993 +0300,0
2022-09-18 10:00:00.000 +0300,14.9,8.2,8.2,2022-09-15 20:33:52.993 +0300,0
2022-09-18 11:00:00.000 +0300,17.6,8.4,8.8,2022-09-15 20:33:52.993 +0300,0
2022-09-18 12:00:00.000 +0300,20.3,8.7,9.4,2022-09-15 20:33:52.993 +0300,0
2022-09-18 13:00:00.000 +0300,21.8,8.1,8.4,2022-09-15 20:33:52.993 +0300,0
2022-09-18 14:00:00.000 +0300,23.3,7.5,7.4,2022-09-15 20:33:52.993 +0300,0
2022-09-18 15:00:00.000 +0300,24.6,7,6.5,2022-09-15 20:33:52.993 +0300,0
2022-09-18 16:00:00.000 +0300,24,7.2,6.8,2022-09-15 20:33:52.993 +0300,0
2022-09-18 17:00:00.000 +0300,23.4,7.4,7.2,2022-09-15 20:33:52.993 +0300,0
2022-09-18 18:00:00.000 +0300,22.7,7.6,7.6,2022-09-15 20:33:52.993 +0300,0
2022-09-18 19:00:00.000 +0300,20.7,8.3,8.8,2022-09-15 20:33:52.993 +0300,0
2022-09-18 20:00:00.000 +0300,18.6,9.1,10,2022-09-15 20:33:52.993 +0300,0
2022-09-18 21:00:00.000 +0300,16.3,9.9,11.1,2022-09-15 20:33:52.993 +0300,0
2022-09-18 22:00:00.000 +0300,15.2,9.8,11,2022-09-15 20:33:52.993 +0300,0
2022-09-18 23:00:00.000 +0300,14.1,9.8,10.8,2022-09-15 20:33:52.993 +0300,0
2022-09-19 00:00:00.000 +0300,13,9.7,10.6,2022-09-15 20:33:52.993 +0300,0
2022-09-19 01:00:00.000 +0300,12.8,9.3,9.9,2022-09-15 20:33:52.993 +0300,0
2022-09-19 02:00:00.000 +0300,12.5,8.9,9.3,2022-09-15 20:33:52.993 +0300,0
2022-09-19 03:00:00.000 +0300,12.3,8.5,8.6,2022-09-15 20:33:52.993 +0300,0
2022-09-19 04:00:00.000 +0300,12.7,8.7,9,2022-09-15 20:33:52.993 +0300,0
2022-09-19 05:00:00.000 +0300,13.1,9,9.5,2022-09-15 20:33:52.993 +0300,0
2022-09-19 06:00:00.000 +0300,13.5,9.2,9.9,2022-09-15 20:33:52.993 +0300,0
2022-09-19 07:00:00.000 +0300,14.6,9.5,10.4,2022-09-15 20:33:52.993 +0300,0
2022-09-19 08:00:00.000 +0300,16,9.8,11,2022-09-15 20:33:52.993 +0300,0
2022-09-19 09:00:00.000 +0300,17.2,10.1,11.5,2022-09-15 20:33:52.993 +0300,0
2022-09-19 10:00:00.000 +0300,19.2,10.7,12.5,2022-09-15 20:33:52.993 +0300,0
2022-09-19 11:00:00.000 +0300,21.1,11.4,13.5,2022-09-15 20:33:52.993 +0300,0
2022-09-19 12:00:00.000 +0300,23.1,12.1,14.5,2022-09-15 20:33:52.993 +0300,0
2022-09-19 13:00:00.000 +0300,23.4,12.2,14.7,2022-09-15 20:33:52.993 +0300,0
2022-09-19 14:00:00.000 +0300,23.7,12.4,15,2022-09-15 20:33:52.993 +0300,0
2022-09-19 15:00:00.000 +0300,24,12.6,15.2,2022-09-15 20:33:52.993 +0300,0
2022-09-19 16:00:00.000 +0300,23.9,12.6,15.2,2022-09-15 20:33:52.993 +0300,0
2022-09-19 17:00:00.000 +0300,23.7,12.7,15.3,2022-09-15 20:33:52.993 +0300,0
2022-09-19 18:00:00.000 +0300,23.4,12.7,15.3,2022-09-15 20:33:52.993 +0300,0
2022-09-19 19:00:00.000 +0300,22.1,12.5,15,2022-09-15 20:33:52.993 +0300,0
2022-09-19 20:00:00.000 +0300,20.9,12.4,14.8,2022-09-15 20:33:52.993 +0300,0
2022-09-19 21:00:00.000 +0300,19.3,12.2,14.5,2022-09-15 20:33:52.993 +0300,0
2022-09-19 22:00:00.000 +0300,18.9,12.1,14.3,2022-09-15 20:33:52.993 +0300,0
2022-09-19 23:00:00.000 +0300,18.5,12,14.2,2022-09-15 20:33:52.993 +0300,0
2022-09-20 00:00:00.000 +0300,18.1,11.9,14,2022-09-15 20:33:52.993 +0300,0
2022-09-20 01:00:00.000 +0300,17.9,11.9,14,2022-09-15 20:33:52.993 +0300,0
2022-09-20 02:00:00.000 +0300,17.8,11.9,14,2022-09-15 20:33:52.993 +0300,0
2022-09-20 03:00:00.000 +0300,17.6,11.9,14,2022-09-15 20:33:52.993 +0300,0
2022-09-20 04:00:00.000 +0300,17,11.9,13.9,2022-09-15 20:33:52.993 +0300,0
2022-09-20 05:00:00.000 +0300,16.4,11.9,13.9,2022-09-15 20:33:52.993 +0300,0
2022-09-20 06:00:00.000 +0300,15.8,11.9,13.9,2022-09-15 20:33:52.993 +0300,0
2022-09-20 07:00:00.000 +0300,16.1,11.9,14,2022-09-15 20:33:52.993 +0300,0
2022-09-20 08:00:00.000 +0300,16.8,12,14,2022-09-15 20:33:52.993 +0300,0
2022-09-20 09:00:00.000 +0300,17.2,12,14.1,2022-09-15 20:33:52.993 +0300,0
2022-09-20 10:00:00.000 +0300,19.7,12.4,14.7,2022-09-15 20:33:52.993 +0300,0
2022-09-20 11:00:00.000 +0300,22.3,12.7,15.3,2022-09-15 20:33:52.993 +0300,0
2022-09-20 12:00:00.000 +0300,24.9,13.1,15.8,2022-09-15 20:33:52.993 +0300,0
2022-09-20 13:00:00.000 +0300,25.6,12.8,15.5,2022-09-15 20:33:52.993 +0300,0
2022-09-20 14:00:00.000 +0300,26.1,12.5,15.2,2022-09-15 20:33:52.993 +0300,0
2022-09-20 15:00:00.000 +0300,26.6,12.3,15,2022-09-15 20:33:52.993 +0300,0
2022-09-20 16:00:00.000 +0300,26.1,12.2,14.8,2022-09-15 20:33:52.993 +0300,0
